1.909547738693468943e+00,-3.440934977419670027e+00
2.110552763819097066e+00,-3.549817059932396823e+00
2.311557788944725189e+00,-3.654710980488697913e+00
2.512562814070353312e+00,-3.755704206704162385e+00
2.713567839195981435e+00,-3.852928423836010197e+00
2.914572864321609558e+00,-3.946540681662940031e+00
3.115577889447237681e+00,-4.036710705728665971e+00
3.316582914572865803e+00,-4.123612475985285464e+00
3.517587939698493926e+00,-4.207418742254488642e+00
3.718592964824122049e+00,-4.288297550683949133e+00
3.919597989949750172e+00,-4.366410139979997496e+00
4.120603015075378295e+00,-4.441909764482362633e+00
4.321608040201006418e+00,-4.514941138619745331e+00
4.522613065326634540e+00,-4.585640292386321093e+00
4.723618090452262663e+00,-4.654134693230263409e+00
4.924623115577890786e+00,-4.720543535217974984e+00
5.125628140703518909e+00,-4.784978127807103299e+00
5.326633165829147032e+00,-4.847542338353336255e+00
5.527638190954775155e+00,-4.908333057569551627e+00
5.728643216080403278e+00,-4.967440667604400950e+00
5.929648241206031400e+00,-5.024949499628439398e+00
6.130653266331659523e+00,-5.080938272790333166e+00
6.331658291457287646e+00,-5.135480509814294159e+00
6.532663316582915769e+00,-5.188644926826098569e+00
6.733668341708543892e+00,-5.240495796549446084e+00
6.934673366834172015e+00,-5.291093285037892002e+00
7.135678391959800138e+00,-5.340493762762209329e+00
7.336683417085428260e+00,-5.388750091272366483e+00
7.537688442211056383e+00,-5.435911886877278221e+00
7.738693467336684506e+00,-5.482025762890154752e+00
7.939698492462312629e+00,-5.527135552012074626e+00
8.140703517587940752e+00,-5.571282510398892107e+00
8.341708542713568875e+00,-5.614505504896083465e+00
8.542713567839196998e+00,-5.656841184845935899e+00
8.743718592964825120e+00,-5.698324139780834408e+00
8.944723618090453243e+00,-5.738987044221524059e+00
9.145728643216081366e+00,-5.778860790704288597e+00
9.346733668341709489e+00,-5.817974612068705476e+00
9.547738693467337612e+00,-5.856356193949634026e+00
9.748743718592965735e+00,-5.894031778334436034e+00
9.949748743718593857e+00,-5.931026258969464671e+00
1.015075376884422198e+01,-5.967363269328812336e+00
1.035175879396985010e+01,-6.003065263793128992e+00
1.055276381909547823e+01,-6.038153592626661847e+00
1.075376884422110635e+01,-6.072648571286404895e+00
1.095477386934673447e+01,-6.106569544547875594e+00
1.115577889447236259e+01,-6.139934945887287832e+00
1.135678391959799072e+01,-6.172762352519346685e+00
1.155778894472361884e+01,-6.205068536453214101e+00
1.175879396984924696e+01,-6.236869511896016682e+00
1.195979899497487509e+01,-6.268180579303292532e+00
1.216080402010050676e+01,-6.299016366348671347e+00
1.236180904522613133e+01,-6.329390866060603749e+00
1.256281407035176301e+01,-6.359317472351825096e+00
1.276381909547738758e+01,-6.388809013147196403e+00
1.296482412060301925e+01,-6.417877781297546491e+00
1.316582914572864382e+01,-6.446535563450661144e+00
1.336683417085427550e+01,-6.474793667035844358e+00
1.356783919597990007e+01,-6.502662945504973813e+00
1.376884422110553174e+01,-6.530153821960857918e+00
1.396984924623115631e+01,-6.557276311292628002e+00
1.417085427135678799e+01,-6.584040040927916060e+00
1.437185929648241256e+01,-6.610454270302443369e+00
1.457286432160804424e+01,-6.636527909139406489e+00
1.477386934673366881e+01,-6.662269534623500356e+00
1.497487437185930048e+01,-6.687687407547606711e+00
1.517587939698492505e+01,-6.712789487503905583e+00
1.537688442211055673e+01,-6.737583447185514274e+00
1.557788944723618130e+01,-6.762076685859559788e+00
1.577889447236181297e+01,-6.786276342067856682e+00
1.597989949748743754e+01,-6.810189305607031507e+00
1.618090452261306922e+01,-6.833822228836002211e+00
1.638190954773869379e+01,-6.857181537355057088e+00
1.658291457286432546e+01,-6.880273440097514737e+00
1.678391959798995003e+01,-6.903103938871852918e+00
1.698492462311558171e+01,-6.925678837389453335e+00
1.718592964824120628e+01,-6.948003749810512275e+00
1.738693467336683796e+01,-6.970084108838343617e+00
1.758793969849246253e+01,-6.991925173390112214e+00
1.778894472361809420e+01,-7.013532035870070125e+00
1.798994974874371877e+01,-7.034909629069523440e+00
1.819095477386935045e+01,-7.056062732716068098e+00
1.839195979899497502e+01,-7.076995979693078809e+00
1.859296482412060669e+01,-7.097713861949019432e+00
1.879396984924623126e+01,-7.118220736114761138e+00
1.899497487437186294e+01,-7.138520828845950739e+00
1.919597989949748751e+01,-7.158618241906252955e+00
1.939698492462311918e+01,-7.178516957006317867e+00
1.959798994974874375e+01,-7.198220840412289157e+00
1.979899497487437543e+01,-7.217733647336828540e+00
2.000000000000000000e+01,-7.237059026124737393e+00
